"","lx","ly","lz","alt","azi","room","storey","wrap","abs_wall","abs_roof","shgc","u_window","vf","app","wwr_1","t","op","wwr_2","bound_s","bound_e","bound_n","bound_w"
"212",19.912109375,3.705078125,5.39404296875,-6.376953125,270,"dorm","inter","sf",0.31552734375,0.34560546875,0.80400390625,3.04462890625,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"213",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.31552734375,0.34560546875,0.80400390625,3.04462890625,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"214",19.912109375,3.705078125,5.39404296875,50.634765625,270,"liv","inter","sf",0.31552734375,0.34560546875,0.80400390625,3.04462890625,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"215",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","floor","sf",0.31552734375,0.34560546875,0.80400390625,3.04462890625,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"216",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.31552734375,0.34560546875,0.80400390625,3.04462890625,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"217",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.63818359375,0.34560546875,0.80400390625,3.04462890625,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"218",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.31552734375,0.51103515625,0.80400390625,3.04462890625,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"219",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.31552734375,0.34560546875,0.28896484375,3.04462890625,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"220",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.31552734375,0.34560546875,0.80400390625,5.40361328125,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"221",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.31552734375,0.34560546875,0.80400390625,3.04462890625,0.4216796875,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"222",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.31552734375,0.34560546875,0.80400390625,3.04462890625,0.7626953125,"en",0.65107421875,"11","s",0,"outdoors","living","living","adiabatic"
"223",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.31552734375,0.34560546875,0.80400390625,3.04462890625,0.7626953125,"w",0.51298828125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"224",19.912109375,3.705078125,5.39404296875,50.634765625,270,"dorm","inter","sf",0.31552734375,0.34560546875,0.80400390625,3.04462890625,0.7626953125,"w",0.65107421875,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"225",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"226",10.912109375,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"227",3.705078125,12.705078125,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"228",3.705078125,14.990234375,3.64404296875,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"229",3.705078125,14.990234375,5.12744140625,15.634765625,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"230",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"231",3.705078125,14.990234375,5.12744140625,28.623046875,90,"liv","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"232",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"233",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"234",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.66552734375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"235",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.69560546875,0.73896484375,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"236",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.35400390625,3.75361328125,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"237",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,4.69462890625,0.7216796875,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"238",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.4626953125,"e",0.16298828125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"239",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"ew",0.16298828125,"11","s",0,"outdoors","living","adiabatic","living"
"240",3.705078125,14.990234375,5.12744140625,28.623046875,90,"dorm","roof","c10",0.28818359375,0.86103515625,0.73896484375,3.75361328125,0.7216796875,"e",0.30107421875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"241",3.705078125,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"242",10.912109375,14.990234375,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"243",10.912109375,12.705078125,5.12744140625,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"244",10.912109375,12.705078125,3.64404296875,28.623046875,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"245",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"246",10.912109375,12.705078125,3.64404296875,15.634765625,90,"dorm","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"247",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"248",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"249",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.28818359375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"250",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.86103515625,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"251",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.73896484375,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"252",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,3.75361328125,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"253",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.7216796875,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"254",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"e",0.30107421875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"255",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.16298828125,"11","s",0,"outdoors","living","adiabatic","living"
"256",10.912109375,12.705078125,3.64404296875,15.634765625,90,"liv","roof","c10",0.66552734375,0.69560546875,0.35400390625,4.69462890625,0.4626953125,"ew",0.30107421875,"11","s",0,"outdoors","living","adiabatic","living"
"257",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"258",13.724609375,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"259",3.142578125,13.267578125,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"260",3.142578125,5.427734375,2.22216796875,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"261",3.142578125,5.427734375,2.17431640625,44.072265625,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"262",3.142578125,5.427734375,2.17431640625,22.060546875,270,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"263",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"264",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"265",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","tv",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"266",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.81865234375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"267",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.49873046875,0.76708984375,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"268",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.83212890625,3.23798828125,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"269",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,4.79775390625,0.6654296875,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"270",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.4439453125,"n",0.62236328125,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"271",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"en",0.62236328125,"11","s",0,"outdoors","living","living","adiabatic"
"272",3.142578125,5.427734375,2.17431640625,22.060546875,180,"liv","roof","sf",0.22255859375,0.48916015625,0.76708984375,3.23798828125,0.6654296875,"n",0.84794921875,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"273",3.142578125,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"274",13.724609375,5.427734375,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"275",13.724609375,13.267578125,2.17431640625,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"276",13.724609375,13.267578125,2.22216796875,22.060546875,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"277",13.724609375,13.267578125,2.22216796875,44.072265625,180,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"278",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"279",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"280",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","sf",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"281",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.22255859375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"282",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.48916015625,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"283",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.76708984375,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"284",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,3.23798828125,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"285",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.6654296875,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"286",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"n",0.84794921875,"11","s",0,"outdoors","adiabatic","living","adiabatic"
"287",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.62236328125,"11","s",0,"outdoors","living","living","adiabatic"
"288",13.724609375,13.267578125,2.22216796875,44.072265625,270,"liv","roof","tv",0.81865234375,0.49873046875,0.83212890625,4.79775390625,0.4439453125,"en",0.84794921875,"11","s",0,"outdoors","living","living","adiabatic"
"289",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"290",4.724609375,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"291",12.142578125,4.267578125,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"292",12.142578125,14.427734375,3.97216796875,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"293",12.142578125,14.427734375,3.92431640625,9.072265625,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"294",12.142578125,14.427734375,3.92431640625,57.060546875,90,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"295",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"296",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","floor","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"297",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","sf",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"298",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.46865234375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"299",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.84873046875,0.31708984375,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"300",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.38212890625,4.88798828125,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"301",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,3.14775390625,0.9654296875,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"302",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.7439453125,"nw",0.27236328125,"11","s",0,"outdoors","adiabatic","living","living"
"303",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"e",0.27236328125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"304",12.142578125,14.427734375,3.92431640625,57.060546875,0,"dorm","inter","c10",0.57255859375,0.83916015625,0.31708984375,4.88798828125,0.9654296875,"nw",0.49794921875,"11","s",0,"outdoors","adiabatic","living","living"
"305",12.142578125,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"306",4.724609375,14.427734375,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"307",4.724609375,4.267578125,3.92431640625,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"308",4.724609375,4.267578125,3.97216796875,57.060546875,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"309",4.724609375,4.267578125,3.97216796875,9.072265625,0,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"310",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"311",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","inter","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"312",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","c10",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"313",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.57255859375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"314",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.83916015625,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"315",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.31708984375,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"316",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,4.88798828125,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"317",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.9654296875,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"318",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"nw",0.49794921875,"11","s",0,"outdoors","adiabatic","living","living"
"319",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.27236328125,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"320",4.724609375,4.267578125,3.97216796875,9.072265625,90,"dorm","floor","sf",0.46865234375,0.84873046875,0.38212890625,3.14775390625,0.7439453125,"e",0.49794921875,"11","s",0,"outdoors","living","adiabatic","adiabatic"
"321",16.642578125,9.927734375,3.04931640625,4.560546875,90,"dorm","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"322",18.224609375,9.927734375,3.04931640625,4.560546875,90,"dorm","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"323",16.642578125,8.767578125,3.04931640625,4.560546875,90,"dorm","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"324",16.642578125,9.927734375,3.09716796875,4.560546875,90,"dorm","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"325",16.642578125,9.927734375,3.04931640625,-8.427734375,90,"dorm","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"326",16.642578125,9.927734375,3.04931640625,4.560546875,180,"dorm","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"327",16.642578125,9.927734375,3.04931640625,4.560546875,90,"liv","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"328",16.642578125,9.927734375,3.04931640625,4.560546875,90,"dorm","floor","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"329",16.642578125,9.927734375,3.04931640625,4.560546875,90,"dorm","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"330",16.642578125,9.927734375,3.04931640625,4.560546875,90,"dorm","roof","c10",0.64365234375,0.66416015625,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"331",16.642578125,9.927734375,3.04931640625,4.560546875,90,"dorm","roof","c10",0.74755859375,0.32373046875,0.54208984375,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"332",16.642578125,9.927734375,3.04931640625,4.560546875,90,"dorm","roof","c10",0.74755859375,0.66416015625,0.15712890625,5.71298828125,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"333",16.642578125,9.927734375,3.04931640625,4.560546875,90,"dorm","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.62275390625,0.5154296875,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
"334",16.642578125,9.927734375,3.04931640625,4.560546875,90,"dorm","roof","c10",0.74755859375,0.66416015625,0.54208984375,5.71298828125,0.8939453125,"w",0.44736328125,"11","s",0,"outdoors","adiabatic","adiabatic","living"
