"","liv","dorm"
"5744",4,0
"5745",4,0
"5746",4,0
"5747",4,0
"5748",4,0
"5749",0,2
"5750",0,2
"5751",0,2
"5752",0,2
"5753",0,2
"5754",0,2
"5755",0,2
"5756",0,2
"5757",0,2
"5758",0,2
"5759",0,2
"5760",0,2
"5761",0,2
"5762",0,2
"5763",0,2
"5764",0,2
"5765",0,2
"5766",0,2
"5767",0,2
"5768",0,2
"5769",0,2
"5770",0,2
"5771",0,2
"5772",0,2
"5773",0,2
"5774",0,2
"5775",0,2
"5776",0,2
"5777",0,2
"5778",0,2
"5779",0,2
"5780",0,2
"5781",0,2
"5782",0,2
"5783",0,2
"5784",0,2
"5785",0,2
"5786",0,2
"5787",0,2
"5788",0,2
"5789",0,2
"5790",0,2
"5791",0,2
"5792",0,2
"5793",0,2
"5794",0,2
"5795",0,2
"5796",0,2
"5797",0,2
"5798",0,2
"5799",0,2
"5800",0,2
"5801",0,2
"5802",0,2
"5803",0,2
"5804",0,2
"5805",0,2
"5806",0,2
"5807",0,2
"5808",0,2
"5809",0,0
"5810",0,0
"5811",0,0
"5812",0,0
"5813",0,0
"5814",0,0
"5815",0,0
"5816",0,0
"5817",0,0
"5818",0,0
"5819",0,0
"5820",0,0
"5821",0,0
"5822",0,0
"5823",0,0
"5824",0,0
"5825",0,0
"5826",0,0
"5827",0,0
"5828",0,0
"5829",0,0
"5830",0,0
"5831",0,0
"5832",0,0
"5833",0,0
"5834",0,0
"5835",0,0
"5836",0,0
"5837",0,0
"5838",0,0
"5839",0,0
"5840",0,0
"5841",0,0
"5842",0,0
"5843",0,0
"5844",0,0
"5845",2,0
"5846",2,0
"5847",2,0
"5848",2,0
"5849",2,0
"5850",2,0
"5851",2,0
"5852",2,0
"5853",2,0
"5854",2,0
"5855",2,0
"5856",2,0
"5857",2,0
"5858",2,0
"5859",2,0
"5860",2,0
"5861",2,0
"5862",2,0
"5863",2,0
"5864",2,0
"5865",2,0
"5866",2,0
"5867",2,0
"5868",2,0
"5869",4,0
"5870",4,0
"5871",4,0
"5872",4,0
"5873",4,0
"5874",4,0
"5875",4,0
"5876",4,0
"5877",4,0
"5878",4,0
"5879",4,0
"5880",4,0
"5881",4,0
"5882",4,0
"5883",4,0
"5884",4,0
"5885",4,0
"5886",4,0
"5887",4,0
"5888",4,0
"5889",4,0
"5890",4,0
"5891",4,0
"5892",4,0
"5893",0,2
"5894",0,2
"5895",0,2
"5896",0,2
"5897",0,2
"5898",0,2
"5899",0,2
"5900",0,2
"5901",0,2
"5902",0,2
"5903",0,2
"5904",0,2
"5905",0,2
"5906",0,2
"5907",0,2
"5908",0,2
"5909",0,2
"5910",0,2
"5911",0,2
"5912",0,2
"5913",0,2
"5914",0,2
"5915",0,2
"5916",0,2
"5917",0,2
"5918",0,2
"5919",0,2
"5920",0,2
"5921",0,2
"5922",0,2
"5923",0,2
"5924",0,2
"5925",0,2
"5926",0,2
"5927",0,2
"5928",0,2
"5929",0,2
"5930",0,2
"5931",0,2
"5932",0,2
"5933",0,2
"5934",0,2
"5935",0,2
"5936",0,2
"5937",0,2
"5938",0,2
"5939",0,2
"5940",0,2
"5941",0,2
"5942",0,2
"5943",0,2
"5944",0,2
"5945",0,2
"5946",0,2
"5947",0,2
"5948",0,2
"5949",0,2
"5950",0,2
"5951",0,2
"5952",0,2
"5953",0,0
"5954",0,0
"5955",0,0
"5956",0,0
"5957",0,0
"5958",0,0
"5959",0,0
"5960",0,0
"5961",0,0
"5962",0,0
"5963",0,0
"5964",0,0
"5965",0,0
"5966",0,0
"5967",0,0
"5968",0,0
"5969",0,0
"5970",0,0
"5971",0,0
"5972",0,0
"5973",0,0
"5974",0,0
"5975",0,0
"5976",0,0
"5977",0,0
"5978",0,0
"5979",0,0
"5980",0,0
"5981",0,0
"5982",0,0
"5983",0,0
"5984",0,0
"5985",0,0
"5986",0,0
"5987",0,0
"5988",0,0
"5989",2,0
"5990",2,0
"5991",2,0
"5992",2,0
"5993",2,0
"5994",2,0
"5995",2,0
"5996",2,0
"5997",2,0
"5998",2,0
"5999",2,0
"6000",2,0
"6001",2,0
"6002",2,0
"6003",2,0
"6004",2,0
"6005",2,0
"6006",2,0
"6007",2,0
"6008",2,0
"6009",2,0
"6010",2,0
"6011",2,0
"6012",2,0
"6013",4,0
"6014",4,0
"6015",4,0
"6016",4,0
"6017",4,0
"6018",4,0
"6019",4,0
"6020",4,0
"6021",4,0
"6022",4,0
"6023",4,0
"6024",4,0
"6025",4,0
"6026",4,0
"6027",4,0
"6028",4,0
"6029",4,0
"6030",4,0
"6031",4,0
"6032",4,0
"6033",4,0
"6034",4,0
"6035",4,0
"6036",4,0
"6037",0,2
"6038",0,2
"6039",0,2
"6040",0,2
"6041",0,2
"6042",0,2
"6043",0,2
"6044",0,2
"6045",0,2
"6046",0,2
"6047",0,2
"6048",0,2
"6049",0,2
"6050",0,2
"6051",0,2
"6052",0,2
"6053",0,2
"6054",0,2
"6055",0,2
"6056",0,2
"6057",0,2
"6058",0,2
"6059",0,2
"6060",0,2
"6061",0,2
"6062",0,2
"6063",0,2
"6064",0,2
"6065",0,2
"6066",0,2
"6067",0,2
"6068",0,2
"6069",0,2
"6070",0,2
"6071",0,2
"6072",0,2
"6073",0,2
"6074",0,2
"6075",0,2
"6076",0,2
"6077",0,2
"6078",0,2
"6079",0,2
"6080",0,2
"6081",0,2
"6082",0,2
"6083",0,2
"6084",0,2
"6085",0,2
"6086",0,2
"6087",0,2
"6088",0,2
"6089",0,2
"6090",0,2
"6091",0,2
"6092",0,2
"6093",0,2
"6094",0,2
"6095",0,2
"6096",0,2
"6097",0,0
"6098",0,0
"6099",0,0
"6100",0,0
"6101",0,0
"6102",0,0
"6103",0,0
"6104",0,0
"6105",0,0
"6106",0,0
"6107",0,0
"6108",0,0
"6109",0,0
"6110",0,0
"6111",0,0
"6112",0,0
"6113",0,0
"6114",0,0
"6115",0,0
"6116",0,0
"6117",0,0
"6118",0,0
"6119",0,0
"6120",0,0
"6121",0,0
"6122",0,0
"6123",0,0
"6124",0,0
"6125",0,0
"6126",0,0
"6127",0,0
"6128",0,0
"6129",0,0
"6130",0,0
"6131",0,0
"6132",0,0
"6133",2,0
"6134",2,0
"6135",2,0
"6136",2,0
"6137",2,0
"6138",2,0
"6139",2,0
"6140",2,0
"6141",2,0
"6142",2,0
"6143",2,0
"6144",2,0
"6145",2,0
"6146",2,0
"6147",2,0
"6148",2,0
"6149",2,0
"6150",2,0
"6151",2,0
"6152",2,0
"6153",2,0
"6154",2,0
"6155",2,0
"6156",2,0
"6157",4,0
"6158",4,0
"6159",4,0
"6160",4,0
"6161",4,0
"6162",4,0
"6163",4,0
"6164",4,0
"6165",4,0
"6166",4,0
"6167",4,0
"6168",4,0
"6169",4,0
"6170",4,0
"6171",4,0
"6172",4,0
"6173",4,0
"6174",4,0
"6175",4,0
"6176",4,0
"6177",4,0
"6178",4,0
"6179",4,0
"6180",4,0
"6181",0,2
"6182",0,2
"6183",0,2
"6184",0,2
"6185",0,2
"6186",0,2
"6187",0,2
"6188",0,2
"6189",0,2
"6190",0,2
"6191",0,2
"6192",0,2
"6193",0,2
"6194",0,2
"6195",0,2
"6196",0,2
"6197",0,2
"6198",0,2
"6199",0,2
"6200",0,2
"6201",0,2
"6202",0,2
"6203",0,2
"6204",0,2
"6205",0,2
"6206",0,2
"6207",0,2
"6208",0,2
"6209",0,2
"6210",0,2
"6211",0,2
"6212",0,2
"6213",0,2
"6214",0,2
"6215",0,2
"6216",0,2
"6217",0,2
"6218",0,2
"6219",0,2
"6220",0,2
"6221",0,2
"6222",0,2
"6223",0,2
"6224",0,2
"6225",0,2
"6226",0,2
"6227",0,2
"6228",0,2
"6229",0,2
"6230",0,2
"6231",0,2
"6232",0,2
"6233",0,2
"6234",0,2
"6235",0,2
"6236",0,2
"6237",0,2
"6238",0,2
"6239",0,2
"6240",0,2
"6241",0,0
"6242",0,0
"6243",0,0
"6244",0,0
"6245",0,0
"6246",0,0
"6247",0,0
"6248",0,0
"6249",0,0
"6250",0,0
"6251",0,0
"6252",0,0
"6253",0,0
"6254",0,0
"6255",0,0
"6256",0,0
"6257",0,0
"6258",0,0
"6259",0,0
"6260",0,0
"6261",0,0
"6262",0,0
"6263",0,0
"6264",0,0
"6265",0,0
"6266",0,0
"6267",0,0
"6268",0,0
"6269",0,0
"6270",0,0
"6271",0,0
"6272",0,0
"6273",0,0
"6274",0,0
"6275",0,0
"6276",0,0
"6277",2,0
"6278",2,0
"6279",2,0
"6280",2,0
"6281",2,0
"6282",2,0
"6283",2,0
"6284",2,0
"6285",2,0
"6286",2,0
"6287",2,0
"6288",2,0
"6289",2,0
"6290",2,0
"6291",2,0
"6292",2,0
"6293",2,0
"6294",2,0
"6295",2,0
"6296",2,0
"6297",2,0
"6298",2,0
"6299",2,0
"6300",2,0
"6301",4,0
"6302",4,0
"6303",4,0
"6304",4,0
"6305",4,0
"6306",4,0
"6307",4,0
"6308",4,0
"6309",4,0
"6310",4,0
"6311",4,0
"6312",4,0
"6313",4,0
"6314",4,0
"6315",4,0
"6316",4,0
"6317",4,0
"6318",4,0
"6319",4,0
"6320",4,0
"6321",4,0
"6322",4,0
"6323",4,0
"6324",4,0
"6325",0,2
"6326",0,2
"6327",0,2
"6328",0,2
"6329",0,2
"6330",0,2
"6331",0,2
"6332",0,2
"6333",0,2
"6334",0,2
"6335",0,2
"6336",0,2
"6337",0,2
"6338",0,2
"6339",0,2
"6340",0,2
"6341",0,2
"6342",0,2
"6343",0,2
"6344",0,2
"6345",0,2
"6346",0,2
"6347",0,2
"6348",0,2
"6349",0,2
"6350",0,2
"6351",0,2
"6352",0,2
"6353",0,2
"6354",0,2
"6355",0,2
"6356",0,2
"6357",0,2
"6358",0,2
"6359",0,2
"6360",0,2
"6361",0,2
"6362",0,2
"6363",0,2
"6364",0,2
"6365",0,2
"6366",0,2
"6367",0,2
"6368",0,2
"6369",0,2
"6370",0,2
"6371",0,2
"6372",0,2
"6373",0,2
"6374",0,2
"6375",0,2
"6376",0,2
"6377",0,2
"6378",0,2
"6379",0,2
"6380",0,2
"6381",0,2
"6382",0,2
"6383",0,2
"6384",0,2
"6385",0,0
"6386",0,0
"6387",0,0
"6388",0,0
"6389",0,0
"6390",0,0
"6391",0,0
"6392",0,0
"6393",0,0
"6394",0,0
"6395",0,0
"6396",0,0
"6397",0,0
"6398",0,0
"6399",0,0
"6400",0,0
"6401",0,0
"6402",0,0
"6403",0,0
"6404",0,0
"6405",0,0
"6406",0,0
"6407",0,0
"6408",0,0
"6409",0,0
"6410",0,0
"6411",0,0
"6412",0,0
"6413",0,0
"6414",0,0
"6415",0,0
"6416",0,0
"6417",0,0
"6418",0,0
"6419",0,0
"6420",0,0
"6421",2,0
"6422",2,0
"6423",2,0
"6424",2,0
"6425",2,0
"6426",2,0
"6427",2,0
"6428",2,0
"6429",2,0
"6430",2,0
"6431",2,0
"6432",2,0
"6433",2,0
"6434",2,0
"6435",2,0
"6436",2,0
"6437",2,0
"6438",2,0
"6439",2,0
"6440",2,0
"6441",2,0
"6442",2,0
"6443",2,0
"6444",2,0
"6445",4,0
"6446",4,0
"6447",4,0
"6448",4,0
"6449",4,0
"6450",4,0
"6451",4,0
"6452",4,0
"6453",4,0
"6454",4,0
"6455",4,0
"6456",4,0
"6457",4,0
"6458",4,0
"6459",4,0
"6460",4,0
"6461",4,0
"6462",4,0
"6463",4,0
"6464",4,0
"6465",4,0
"6466",4,0
"6467",4,0
"6468",4,0
"6469",0,2
"6470",0,2
"6471",0,2
"6472",0,2
"6473",0,2
"6474",0,2
"6475",0,2
"6476",0,2
"6477",0,2
"6478",0,2
"6479",0,2
"6480",0,2
"6481",0,2
"6482",0,2
"6483",0,2
"6484",0,2
"6485",0,2
"6486",0,2
"6487",0,2
"6488",0,2
"6489",0,2
"6490",0,2
"6491",0,2
"6492",0,2
"6493",0,2
"6494",0,2
"6495",0,2
"6496",0,2
"6497",0,2
"6498",0,2
"6499",0,2
"6500",0,2
"6501",0,2
"6502",0,2
"6503",0,2
"6504",0,2
"6505",0,2
"6506",0,2
"6507",0,2
"6508",0,2
"6509",0,2
"6510",0,2
"6511",0,2
"6512",0,2
"6513",0,2
"6514",0,2
"6515",0,2
"6516",0,2
"6517",0,2
"6518",0,2
"6519",0,2
"6520",0,2
"6521",0,2
"6522",0,2
"6523",0,2
"6524",0,2
"6525",0,2
"6526",0,2
"6527",0,2
"6528",0,2
"6529",0,0
"6530",0,0
"6531",0,0
"6532",0,0
"6533",0,0
"6534",0,0
"6535",0,0
"6536",0,0
"6537",0,0
"6538",0,0
"6539",0,0
"6540",0,0
"6541",0,0
"6542",0,0
"6543",0,0
"6544",0,0
"6545",0,0
"6546",0,0
"6547",0,0
"6548",0,0
"6549",0,0
"6550",0,0
"6551",0,0
"6552",0,0
"6553",0,0
"6554",0,0
"6555",0,0
"6556",0,0
"6557",0,0
"6558",0,0
"6559",0,0
"6560",0,0
"6561",0,0
"6562",0,0
"6563",0,0
"6564",0,0
"6565",2,0
"6566",2,0
"6567",2,0
"6568",2,0
"6569",2,0
"6570",2,0
"6571",2,0
"6572",2,0
"6573",2,0
"6574",2,0
"6575",2,0
"6576",2,0
"6577",2,0
"6578",2,0
"6579",2,0
"6580",2,0
"6581",2,0
"6582",2,0
"6583",2,0
"6584",2,0
"6585",2,0
"6586",2,0
"6587",2,0
"6588",2,0
"6589",4,0
"6590",4,0
"6591",4,0
"6592",4,0
"6593",4,0
"6594",4,0
"6595",4,0
"6596",4,0
"6597",4,0
"6598",4,0
"6599",4,0
"6600",4,0
"6601",4,0
"6602",4,0
"6603",4,0
"6604",4,0
"6605",4,0
"6606",4,0
"6607",4,0
"6608",4,0
"6609",4,0
"6610",4,0
"6611",4,0
"6612",4,0
"6613",0,2
"6614",0,2
"6615",0,2
"6616",0,2
"6617",0,2
"6618",0,2
"6619",0,2
"6620",0,2
"6621",0,2
"6622",0,2
"6623",0,2
"6624",0,2
"6625",0,2
"6626",0,2
"6627",0,2
"6628",0,2
"6629",0,2
"6630",0,2
"6631",0,2
"6632",0,2
"6633",0,2
"6634",0,2
"6635",0,2
"6636",0,2
"6637",0,2
"6638",0,2
"6639",0,2
"6640",0,2
"6641",0,2
"6642",0,2
"6643",0,2
"6644",0,2
"6645",0,2
"6646",0,2
"6647",0,2
"6648",0,2
"6649",0,2
"6650",0,2
"6651",0,2
"6652",0,2
"6653",0,2
"6654",0,2
"6655",0,2
"6656",0,2
"6657",0,2
"6658",0,2
"6659",0,2
"6660",0,2
"6661",0,2
"6662",0,2
"6663",0,2
"6664",0,2
"6665",0,2
"6666",0,2
"6667",0,2
"6668",0,2
"6669",0,2
"6670",0,2
"6671",0,2
"6672",0,2
"6673",0,0
"6674",0,0
"6675",0,0
"6676",0,0
"6677",0,0
"6678",0,0
"6679",0,0
"6680",0,0
"6681",0,0
"6682",0,0
"6683",0,0
"6684",0,0
"6685",0,0
"6686",0,0
"6687",0,0
"6688",0,0
"6689",0,0
"6690",0,0
"6691",0,0
"6692",0,0
"6693",0,0
"6694",0,0
"6695",0,0
"6696",0,0
"6697",0,0
"6698",0,0
"6699",0,0
"6700",0,0
"6701",0,0
"6702",0,0
"6703",0,0
"6704",0,0
"6705",0,0
"6706",0,0
"6707",0,0
"6708",0,0
"6709",2,0
"6710",2,0
"6711",2,0
"6712",2,0
"6713",2,0
"6714",2,0
"6715",2,0
"6716",2,0
"6717",2,0
"6718",2,0
"6719",2,0
"6720",2,0
"6721",2,0
"6722",2,0
"6723",2,0
"6724",2,0
"6725",2,0
"6726",2,0
"6727",2,0
"6728",2,0
"6729",2,0
"6730",2,0
"6731",2,0
"6732",2,0
"6733",4,0
"6734",4,0
"6735",4,0
"6736",4,0
"6737",4,0
"6738",4,0
"6739",4,0
"6740",4,0
"6741",4,0
"6742",4,0
"6743",4,0
"6744",4,0
"6745",4,0
"6746",4,0
"6747",4,0
"6748",4,0
"6749",4,0
"6750",4,0
"6751",4,0
"6752",4,0
"6753",4,0
"6754",4,0
"6755",4,0
"6756",4,0
"6757",0,2
"6758",0,2
"6759",0,2
"6760",0,2
"6761",0,2
"6762",0,2
"6763",0,2
"6764",0,2
"6765",0,2
"6766",0,2
"6767",0,2
"6768",0,2
"6769",0,2
"6770",0,2
"6771",0,2
"6772",0,2
"6773",0,2
"6774",0,2
"6775",0,2
"6776",0,2
"6777",0,2
"6778",0,2
"6779",0,2
"6780",0,2
"6781",0,2
"6782",0,2
"6783",0,2
"6784",0,2
"6785",0,2
"6786",0,2
"6787",0,2
"6788",0,2
"6789",0,2
"6790",0,2
"6791",0,2
"6792",0,2
"6793",0,2
"6794",0,2
"6795",0,2
"6796",0,2
"6797",0,2
"6798",0,2
"6799",0,2
"6800",0,2
"6801",0,2
"6802",0,2
"6803",0,2
"6804",0,2
"6805",0,2
"6806",0,2
"6807",0,2
"6808",0,2
"6809",0,2
"6810",0,2
"6811",0,2
"6812",0,2
"6813",0,2
"6814",0,2
"6815",0,2
"6816",0,2
"6817",0,0
"6818",0,0
"6819",0,0
"6820",0,0
"6821",0,0
"6822",0,0
"6823",0,0
"6824",0,0
"6825",0,0
"6826",0,0
"6827",0,0
"6828",0,0
"6829",0,0
"6830",0,0
"6831",0,0
"6832",0,0
"6833",0,0
"6834",0,0
"6835",0,0
"6836",0,0
"6837",0,0
"6838",0,0
"6839",0,0
"6840",0,0
"6841",0,0
"6842",0,0
"6843",0,0
"6844",0,0
"6845",0,0
"6846",0,0
"6847",0,0
"6848",0,0
"6849",0,0
"6850",0,0
"6851",0,0
"6852",0,0
"6853",2,0
"6854",2,0
"6855",2,0
"6856",2,0
"6857",2,0
"6858",2,0
"6859",2,0
"6860",2,0
"6861",2,0
"6862",2,0
"6863",2,0
"6864",2,0
"6865",2,0
"6866",2,0
"6867",2,0
"6868",2,0
"6869",2,0
"6870",2,0
"6871",2,0
"6872",2,0
"6873",2,0
"6874",2,0
"6875",2,0
"6876",2,0
"6877",4,0
"6878",4,0
"6879",4,0
"6880",4,0
"6881",4,0
"6882",4,0
"6883",4,0
"6884",4,0
"6885",4,0
"6886",4,0
"6887",4,0
"6888",4,0
"6889",4,0
"6890",4,0
"6891",4,0
"6892",4,0
"6893",4,0
"6894",4,0
"6895",4,0
"6896",4,0
"6897",4,0
"6898",4,0
"6899",4,0
"6900",4,0
"6901",0,2
"6902",0,2
"6903",0,2
"6904",0,2
"6905",0,2
"6906",0,2
"6907",0,2
"6908",0,2
"6909",0,2
"6910",0,2
"6911",0,2
"6912",0,2
"6913",0,2
"6914",0,2
"6915",0,2
"6916",0,2
"6917",0,2
"6918",0,2
"6919",0,2
"6920",0,2
"6921",0,2
"6922",0,2
"6923",0,2
"6924",0,2
"6925",0,2
"6926",0,2
"6927",0,2
"6928",0,2
"6929",0,2
"6930",0,2
"6931",0,2
"6932",0,2
"6933",0,2
"6934",0,2
"6935",0,2
"6936",0,2
"6937",0,2
"6938",0,2
"6939",0,2
"6940",0,2
"6941",0,2
"6942",0,2
"6943",0,2
"6944",0,2
"6945",0,2
"6946",0,2
"6947",0,2
"6948",0,2
"6949",0,2
"6950",0,2
"6951",0,2
"6952",0,2
"6953",0,2
"6954",0,2
"6955",0,2
"6956",0,2
"6957",0,2
"6958",0,2
"6959",0,2
"6960",0,2
"6961",0,0
"6962",0,0
"6963",0,0
"6964",0,0
"6965",0,0
"6966",0,0
"6967",0,0
"6968",0,0
"6969",0,0
"6970",0,0
"6971",0,0
"6972",0,0
"6973",0,0
"6974",0,0
"6975",0,0
"6976",0,0
"6977",0,0
"6978",0,0
"6979",0,0
"6980",0,0
"6981",0,0
"6982",0,0
"6983",0,0
"6984",0,0
"6985",0,0
"6986",0,0
"6987",0,0
"6988",0,0
"6989",0,0
"6990",0,0
"6991",0,0
"6992",0,0
"6993",0,0
"6994",0,0
"6995",0,0
"6996",0,0
"6997",2,0
"6998",2,0
"6999",2,0
"7000",2,0
"7001",2,0
"7002",2,0
"7003",2,0
"7004",2,0
"7005",2,0
"7006",2,0
"7007",2,0
"7008",2,0
"7009",2,0
"7010",2,0
"7011",2,0
"7012",2,0
"7013",2,0
"7014",2,0
"7015",2,0
"7016",2,0
"7017",2,0
"7018",2,0
"7019",2,0
"7020",2,0
"7021",4,0
"7022",4,0
"7023",4,0
"7024",4,0
"7025",4,0
"7026",4,0
"7027",4,0
"7028",4,0
"7029",4,0
"7030",4,0
"7031",4,0
"7032",4,0
"7033",4,0
"7034",4,0
"7035",4,0
"7036",4,0
"7037",4,0
"7038",4,0
"7039",4,0
"7040",4,0
"7041",4,0
"7042",4,0
"7043",4,0
"7044",4,0
"7045",0,2
"7046",0,2
"7047",0,2
"7048",0,2
"7049",0,2
"7050",0,2
"7051",0,2
"7052",0,2
"7053",0,2
"7054",0,2
"7055",0,2
"7056",0,2
"7057",0,2
"7058",0,2
"7059",0,2
"7060",0,2
"7061",0,2
"7062",0,2
"7063",0,2
"7064",0,2
"7065",0,2
"7066",0,2
"7067",0,2
"7068",0,2
"7069",0,2
"7070",0,2
"7071",0,2
"7072",0,2
"7073",0,2
"7074",0,2
"7075",0,2
"7076",0,2
"7077",0,2
"7078",0,2
"7079",0,2
"7080",0,2
"7081",0,2
"7082",0,2
"7083",0,2
"7084",0,2
"7085",0,2
"7086",0,2
"7087",0,2
"7088",0,2
"7089",0,2
"7090",0,2
"7091",0,2
"7092",0,2
"7093",0,2
"7094",0,2
"7095",0,2
"7096",0,2
"7097",0,2
"7098",0,2
"7099",0,2
"7100",0,2
"7101",0,2
"7102",0,2
"7103",0,2
"7104",0,2
"7105",0,0
"7106",0,0
"7107",0,0
"7108",0,0
"7109",0,0
"7110",0,0
"7111",0,0
"7112",0,0
"7113",0,0
"7114",0,0
"7115",0,0
"7116",0,0
"7117",0,0
"7118",0,0
"7119",0,0
"7120",0,0
"7121",0,0
"7122",0,0
"7123",0,0
"7124",0,0
"7125",0,0
"7126",0,0
"7127",0,0
"7128",0,0
"7129",0,0
"7130",0,0
"7131",0,0
"7132",0,0
"7133",0,0
"7134",0,0
"7135",0,0
"7136",0,0
"7137",0,0
"7138",0,0
"7139",0,0
"7140",0,0
"7141",2,0
"7142",2,0
"7143",2,0
"7144",2,0
"7145",2,0
"7146",2,0
"7147",2,0
"7148",2,0
"7149",2,0
"7150",2,0
"7151",2,0
"7152",2,0
"7153",2,0
"7154",2,0
"7155",2,0
"7156",2,0
"7157",2,0
"7158",2,0
"7159",2,0
"7160",2,0
"7161",2,0
"7162",2,0
"7163",2,0
"7164",2,0
"7165",4,0
"7166",4,0
"7167",4,0
"7168",4,0
"7169",4,0
"7170",4,0
"7171",4,0
"7172",4,0
"7173",4,0
"7174",4,0
"7175",4,0
"7176",4,0
"7177",4,0
"7178",4,0
"7179",4,0
"7180",4,0
"7181",4,0
"7182",4,0
"7183",4,0
"7184",4,0
"7185",4,0
"7186",4,0
"7187",4,0
"7188",4,0
"7189",0,2
"7190",0,2
"7191",0,2
"7192",0,2
"7193",0,2
"7194",0,2
"7195",0,2
"7196",0,2
"7197",0,2
"7198",0,2
"7199",0,2
"7200",0,2
"7201",0,2
"7202",0,2
"7203",0,2
"7204",0,2
"7205",0,2
"7206",0,2
"7207",0,2
"7208",0,2
"7209",0,2
"7210",0,2
"7211",0,2
"7212",0,2
"7213",0,2
"7214",0,2
"7215",0,2
"7216",0,2
"7217",0,2
"7218",0,2
"7219",0,2
"7220",0,2
"7221",0,2
"7222",0,2
"7223",0,2
"7224",0,2
"7225",0,2
"7226",0,2
"7227",0,2
"7228",0,2
"7229",0,2
"7230",0,2
"7231",0,2
"7232",0,2
"7233",0,2
"7234",0,2
"7235",0,2
"7236",0,2
"7237",0,2
"7238",0,2
"7239",0,2
"7240",0,2
"7241",0,2
"7242",0,2
"7243",0,2
"7244",0,2
"7245",0,2
"7246",0,2
"7247",0,2
"7248",0,2
"7249",0,0
"7250",0,0
"7251",0,0
"7252",0,0
"7253",0,0
"7254",0,0
"7255",0,0
"7256",0,0
"7257",0,0
"7258",0,0
"7259",0,0
"7260",0,0
"7261",0,0
"7262",0,0
"7263",0,0
"7264",0,0
"7265",0,0
"7266",0,0
"7267",0,0
"7268",0,0
"7269",0,0
"7270",0,0
"7271",0,0
"7272",0,0
"7273",0,0
"7274",0,0
"7275",0,0
"7276",0,0
"7277",0,0
"7278",0,0
"7279",0,0
"7280",0,0
"7281",0,0
"7282",0,0
"7283",0,0
"7284",0,0
"7285",2,0
"7286",2,0
"7287",2,0
"7288",2,0
"7289",2,0
"7290",2,0
"7291",2,0
"7292",2,0
"7293",2,0
"7294",2,0
"7295",2,0
"7296",2,0
"7297",2,0
"7298",2,0
"7299",2,0
"7300",2,0
"7301",2,0
"7302",2,0
"7303",2,0
"7304",2,0
"7305",2,0
"7306",2,0
"7307",2,0
"7308",2,0
"7309",4,0
"7310",4,0
"7311",4,0
"7312",4,0
"7313",4,0
"7314",4,0
"7315",4,0
"7316",4,0
"7317",4,0
"7318",4,0
"7319",4,0
"7320",4,0
"7321",4,0
"7322",4,0
"7323",4,0
"7324",4,0
"7325",4,0
"7326",4,0
"7327",4,0
"7328",4,0
"7329",4,0
"7330",4,0
"7331",4,0
"7332",4,0
"7333",0,2
"7334",0,2
"7335",0,2
"7336",0,2
"7337",0,2
"7338",0,2
"7339",0,2
"7340",0,2
"7341",0,2
"7342",0,2
"7343",0,2
"7344",0,2
"7345",0,2
"7346",0,2
"7347",0,2
"7348",0,2
"7349",0,2
"7350",0,2
"7351",0,2
"7352",0,2
"7353",0,2
"7354",0,2
"7355",0,2
"7356",0,2
"7357",0,2
"7358",0,2
"7359",0,2
"7360",0,2
"7361",0,2
"7362",0,2
"7363",0,2
"7364",0,2
"7365",0,2
"7366",0,2
"7367",0,2
"7368",0,2
"7369",0,2
"7370",0,2
"7371",0,2
"7372",0,2
"7373",0,2
"7374",0,2
"7375",0,2
"7376",0,2
"7377",0,2
"7378",0,2
"7379",0,2
"7380",0,2
"7381",0,2
"7382",0,2
"7383",0,2
"7384",0,2
"7385",0,2
"7386",0,2
"7387",0,2
"7388",0,2
"7389",0,2
"7390",0,2
"7391",0,2
"7392",0,2
"7393",0,0
"7394",0,0
"7395",0,0
"7396",0,0
"7397",0,0
"7398",0,0
"7399",0,0
"7400",0,0
"7401",0,0
"7402",0,0
"7403",0,0
"7404",0,0
"7405",0,0
"7406",0,0
"7407",0,0
"7408",0,0
"7409",0,0
"7410",0,0
"7411",0,0
"7412",0,0
"7413",0,0
"7414",0,0
"7415",0,0
"7416",0,0
"7417",0,0
"7418",0,0
"7419",0,0
"7420",0,0
"7421",0,0
"7422",0,0
"7423",0,0
"7424",0,0
"7425",0,0
"7426",0,0
"7427",0,0
"7428",0,0
"7429",2,0
"7430",2,0
"7431",2,0
"7432",2,0
"7433",2,0
"7434",2,0
"7435",2,0
"7436",2,0
"7437",2,0
"7438",2,0
"7439",2,0
"7440",2,0
"7441",2,0
"7442",2,0
"7443",2,0
"7444",2,0
"7445",2,0
"7446",2,0
"7447",2,0
"7448",2,0
"7449",2,0
"7450",2,0
"7451",2,0
"7452",2,0
"7453",4,0
"7454",4,0
"7455",4,0
"7456",4,0
"7457",4,0
"7458",4,0
"7459",4,0
"7460",4,0
"7461",4,0
"7462",4,0
"7463",4,0
"7464",4,0
"7465",4,0
"7466",4,0
"7467",4,0
"7468",4,0
"7469",4,0
"7470",4,0
"7471",4,0
"7472",4,0
"7473",4,0
"7474",4,0
"7475",4,0
"7476",4,0
"7477",0,2
"7478",0,2
"7479",0,2
"7480",0,2
"7481",0,2
"7482",0,2
"7483",0,2
"7484",0,2
"7485",0,2
"7486",0,2
"7487",0,2
"7488",0,2
"7489",0,2
"7490",0,2
"7491",0,2
